id,color,x1,y1,x2,y2
66,"(0.5019607843137255, 0.33725490196078434, 0.13725490196078433)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
67,"(0.6823529411764706, 0.5529411764705883, 0.37254901960784315)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
68,"(0.9137254901960784, 0.0196078431372549, 0.37254901960784315)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
69,"(0.34509803921568627, 0.3058823529411765, 0.3254901960784314)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
70,"(0.11372549019607843, 0.18823529411764706, 0.20392156862745098)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
71,"(0.8392156862745098, 0.24313725490196078, 0.403921568627451)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
72,"(0.8196078431372549, 0.5215686274509804, 0.47058823529411764)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
73,"(0.16470588235294117, 0.8431372549019608, 0.8941176470588236)",368.43524169921875,1059.4351806640625,368.43524169921875,1059.4351806640625
74,"(0.28627450980392155, 0.16470588235294117, 0.6549019607843137)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
75,"(0.8901960784313725, 0.9019607843137255, 0.6705882352941176)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
76,"(0.7176470588235294, 0.2823529411764706, 0.6980392156862745)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
77,"(0.8274509803921568, 0.6235294117647059, 0.37254901960784315)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
78,"(0.8392156862745098, 0.15294117647058825, 0.8627450980392157)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
79,"(0.8784313725490196, 0.37254901960784315, 0.6352941176470588)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
80,"(0.48627450980392156, 0.5647058823529412, 0.592156862745098)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
81,"(0.5843137254901961, 0.7098039215686275, 0.49411764705882355)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
82,"(0.21176470588235294, 0.396078431372549, 0.9450980392156862)",372.2442626953125,1046.9404296875,372.2442626953125,1046.9404296875
83,"(0.3686274509803922, 0.6862745098039216, 0.7176470588235294)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
84,"(0.27058823529411763, 0.07058823529411765, 0.6)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
85,"(0.6588235294117647, 0.6666666666666666, 0.8901960784313725)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
86,"(0.28627450980392155, 0.06666666666666667, 0.4235294117647059)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
87,"(0.6274509803921569, 0.10588235294117647, 0.23137254901960785)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
88,"(0.6274509803921569, 0.2901960784313726, 0.6901960784313725)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
89,"(0.403921568627451, 0.29411764705882354, 0.25098039215686274)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
90,"(0.9882352941176471, 0.7333333333333333, 0.7333333333333333)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
91,"(0.7725490196078432, 0.7176470588235294, 0.37254901960784315)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
92,"(0.6235294117647059, 0.10196078431372549, 0.7411764705882353)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
93,"(0.9294117647058824, 0.4, 0.8196078431372549)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
94,"(0.30196078431372547, 0.8352941176470589, 0.6627450980392157)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
95,"(0.1607843137254902, 0.15294117647058825, 0.4980392156862745)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
96,"(0.4745098039215686, 0.0784313725490196, 0.49411764705882355)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
97,"(0.8156862745098039, 0.3607843137254902, 0.47058823529411764)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
98,"(0.18823529411764706, 0.6196078431372549, 0.16862745098039217)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
99,"(0.21568627450980393, 0.8941176470588236, 0.27058823529411763)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
100,"(0.40784313725490196, 0.396078431372549, 0.8980392156862745)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
101,"(0.19607843137254902, 0.7333333333333333, 0.6705882352941176)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
102,"(0.28627450980392155, 0.9176470588235294, 0.9372549019607843)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
103,"(0.3843137254901961, 0.6823529411764706, 0.19215686274509805)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
104,"(0.34509803921568627, 0.17647058823529413, 0.6470588235294118)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
105,"(0.9529411764705882, 0.5882352941176471, 0.6588235294117647)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
106,"(0.8980392156862745, 0.3215686274509804, 0.37254901960784315)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
107,"(0.0784313725490196, 0.6823529411764706, 0.45098039215686275)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
108,"(0.38823529411764707, 0.29411764705882354, 0.5843137254901961)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
109,"(0.42745098039215684, 0.3607843137254902, 0.9529411764705882)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
110,"(0.6941176470588235, 0.6235294117647059, 0.2784313725490196)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
111,"(0.9294117647058824, 0.7725490196078432, 0.6078431372549019)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
112,"(0.03137254901960784, 0.9647058823529412, 0.7411764705882353)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
113,"(0.0784313725490196, 0.9098039215686274, 0.7568627450980392)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
114,"(0.43529411764705883, 0.8823529411764706, 0.2901960784313726)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
115,"(0.12941176470588237, 0.6745098039215687, 0.41568627450980394)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
116,"(0.5294117647058824, 0.7764705882352941, 0.615686274509804)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
117,"(0.8705882352941177, 0.9686274509803922, 0.8509803921568627)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
118,"(0.38823529411764707, 0.7529411764705882, 0.9372549019607843)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
119,"(0.5019607843137255, 0.4980392156862745, 0.6392156862745098)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
120,"(0.41568627450980394, 0.24313725490196078, 0.5137254901960784)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
121,"(0.8156862745098039, 0.1803921568627451, 0.3607843137254902)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
122,"(0.8196078431372549, 0.38823529411764707, 0.043137254901960784)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
123,"(0.9333333333333333, 0.07450980392156863, 0.5882352941176471)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
124,"(0.9058823529411765, 0.5764705882352941, 0.08235294117647059)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
125,"(0.5411764705882353, 0.6941176470588235, 0.30196078431372547)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
126,"(0.6235294117647059, 0.023529411764705882, 0.8745098039215686)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
127,"(0.30196078431372547, 0.6039215686274509, 0.5647058823529412)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
128,"(0.3058823529411765, 0.592156862745098, 0.803921568627451)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
129,"(0.7568627450980392, 0.3411764705882353, 0.2196078431372549)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
130,"(0.10980392156862745, 0.35294117647058826, 0.9372549019607843)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
131,"(0.7137254901960784, 0.7607843137254902, 0.5843137254901961)",391.9814453125,84.05240631103516,391.9814453125,84.05240631103516
132,"(0.7450980392156863, 0.25882352941176473, 0.023529411764705882)",453.5518493652344,358.2080383300781,453.5518493652344,358.2080383300781
133,"(0.20392156862745098, 0.3411764705882353, 0.14901960784313725)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
134,"(0.6549019607843137, 0.9411764705882353, 0.058823529411764705)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
135,"(0.4196078431372549, 0.6705882352941176, 0.10980392156862745)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
136,"(0.9490196078431372, 0.4549019607843137, 0.6941176470588235)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
137,"(0.42745098039215684, 0.9215686274509803, 0.5372549019607843)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
138,"(0.08627450980392157, 0.5215686274509804, 0.07058823529411765)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
139,"(0.8705882352941177, 0.047058823529411764, 0.6509803921568628)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
140,"(0.5058823529411764, 0.7725490196078432, 0.3686274509803922)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
141,"(0.5647058823529412, 0.7490196078431373, 0.17254901960784313)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
142,"(0.24705882352941178, 0.8588235294117647, 0.5098039215686274)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
143,"(0.10980392156862745, 0.9098039215686274, 0.23529411764705882)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
144,"(0.21568627450980393, 0.21176470588235294, 0.33725490196078434)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
145,"(0.5647058823529412, 0.5490196078431373, 0.07058823529411765)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
146,"(0.0392156862745098, 0.592156862745098, 0.09411764705882353)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
147,"(0.5725490196078431, 0.49411764705882355, 0.09019607843137255)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
148,"(0.011764705882352941, 0.7529411764705882, 0.9882352941176471)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
149,"(0.9725490196078431, 0.8745098039215686, 0.5843137254901961)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
150,"(0.8705882352941177, 0.07058823529411765, 0.9882352941176471)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
151,"(0.3843137254901961, 0.7098039215686275, 0.33725490196078434)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
152,"(0.5882352941176471, 0.803921568627451, 0.41568627450980394)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
153,"(0.10588235294117647, 0.12549019607843137, 0.43529411764705883)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
154,"(0.6705882352941176, 0.4666666666666667, 0.20784313725490197)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
155,"(0.34509803921568627, 0.17254901960784313, 0.4823529411764706)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
156,"(0.8509803921568627, 0.4980392156862745, 0.5058823529411764)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
157,"(0.6666666666666666, 0.6784313725490196, 0.4196078431372549)",478.0416564941406,924.5103759765625,478.0416564941406,924.5103759765625
158,"(0.8784313725490196, 0.611764705882353, 0.00784313725490196)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
159,"(0.3803921568627451, 0.2823529411764706, 0.35294117647058826)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
160,"(0.41568627450980394, 0.6, 0.3803921568627451)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
161,"(0.7803921568627451, 0.3764705882352941, 0.2235294117647059)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
162,"(0.7372549019607844, 0.1568627450980392, 0.03137254901960784)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
163,"(0.027450980392156862, 0.5843137254901961, 0.8235294117647058)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
164,"(0.1568627450980392, 0.8588235294117647, 0.5137254901960784)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
165,"(0.4392156862745098, 0.3333333333333333, 0.3843137254901961)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
166,"(0.027450980392156862, 0.5803921568627451, 0.3058823529411765)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
167,"(0.9333333333333333, 0.0, 0.6196078431372549)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
168,"(0.6470588235294118, 0.807843137254902, 0.27450980392156865)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
169,"(0.9058823529411765, 0.39215686274509803, 0.6352941176470588)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
170,"(0.050980392156862744, 0.2823529411764706, 0.10588235294117647)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
171,"(0.9568627450980393, 0.19215686274509805, 0.8705882352941177)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
172,"(0.27058823529411763, 0.6941176470588235, 0.9058823529411765)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
173,"(0.24705882352941178, 0.24705882352941178, 0.7254901960784313)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
174,"(0.6392156862745098, 0.5372549019607843, 0.8980392156862745)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
175,"(0.5764705882352941, 0.6196078431372549, 0.9019607843137255)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
176,"(0.5568627450980392, 0.5764705882352941, 0.6274509803921569)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
177,"(0.5529411764705883, 0.06274509803921569, 0.28627450980392155)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
178,"(0.5764705882352941, 0.6431372549019608, 0.8901960784313725)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
179,"(0.6235294117647059, 0.9098039215686274, 0.9215686274509803)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
180,"(0.792156862745098, 0.9411764705882353, 0.9450980392156862)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
181,"(0.5058823529411764, 0.21176470588235294, 0.15294117647058825)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
182,"(0.615686274509804, 0.1450980392156863, 0.17254901960784313)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
183,"(0.2196078431372549, 0.5019607843137255, 0.8705882352941177)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
184,"(1.0, 0.7294117647058823, 0.8470588235294118)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
185,"(0.15294117647058825, 0.7843137254901961, 0.12941176470588237)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
186,"(0.5725490196078431, 0.8235294117647058, 0.35294117647058826)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
187,"(0.3803921568627451, 0.8274509803921568, 0.10588235294117647)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
188,"(0.6705882352941176, 0.21568627450980393, 0.10588235294117647)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
189,"(0.5568627450980392, 0.48627450980392156, 0.7803921568627451)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
190,"(0.7803921568627451, 0.8392156862745098, 0.10980392156862745)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
191,"(0.07450980392156863, 0.9764705882352941, 0.5058823529411764)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
192,"(0.2549019607843137, 0.2823529411764706, 0.47058823529411764)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
193,"(0.9176470588235294, 0.4823529411764706, 0.1411764705882353)",518.1802978515625,20.057214736938477,518.1802978515625,20.057214736938477
194,"(0.996078431372549, 0.8745098039215686, 0.8313725490196079)",525.747314453125,1006.2437133789062,525.747314453125,1006.2437133789062
195,"(0.6666666666666666, 0.06274509803921569, 0.6313725490196078)",525.747314453125,1006.2437133789062,525.747314453125,1006.2437133789062
196,"(0.9921568627450981, 0.4470588235294118, 0.37254901960784315)",525.747314453125,1006.2437133789062,525.747314453125,1006.2437133789062
197,"(0.3333333333333333, 0.30980392156862746, 0.2235294117647059)",525.747314453125,1006.2437133789062,525.747314453125,1006.2437133789062
198,"(0.6039215686274509, 0.34509803921568627, 0.7058823529411765)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
199,"(0.7686274509803922, 0.9333333333333333, 0.9411764705882353)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
200,"(0.10980392156862745, 0.996078431372549, 0.8549019607843137)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
201,"(0.9098039215686274, 0.12941176470588237, 0.23921568627450981)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
202,"(0.11372549019607843, 0.8666666666666667, 0.00392156862745098)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
203,"(0.6784313725490196, 0.0, 0.9568627450980393)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
204,"(0.24705882352941178, 0.26666666666666666, 0.7333333333333333)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
205,"(0.7411764705882353, 0.3607843137254902, 0.788235294117647)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
206,"(0.21176470588235294, 0.596078431372549, 0.6235294117647059)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
207,"(0.050980392156862744, 0.8235294117647058, 0.5450980392156862)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
208,"(0.3333333333333333, 0.16862745098039217, 0.8470588235294118)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
209,"(0.054901960784313725, 0.5764705882352941, 0.6392156862745098)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
210,"(0.6274509803921569, 0.6313725490196078, 0.13725490196078433)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
211,"(0.27450980392156865, 0.1568627450980392, 0.3843137254901961)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
212,"(0.27450980392156865, 0.6, 0.8784313725490196)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
213,"(0.25098039215686274, 0.5411764705882353, 0.7137254901960784)",529.5110473632812,1178.9888916015625,529.5110473632812,1178.9888916015625
